9943041842570524132,1,0.47871886
4432819055061347504,1,0.39962955
2004514920653707276,1,0.36083622
5138968995129080815,1,0.29799226
17174306105348293997,1,0.29775927
10332807193109098646,1,0.52810505
13092048833704243580,1,0.33657042
16910680232956743746,1,0.35999385
14142791046384771846,1,0.34900430
8641837132423468620,1,0.35259417
12338611414943253929,1,0.58103420
16800525011277325980,1,0.45948910
6154039897050449273,1,0.28440114
3554602006826555679,1,0.38243372
11527335345893637179,1,0.36935116
15182741838959776987,1,0.31199475
10237041099087485789,1,0.46580143
18337135014518542085,1,0.33881154
2103743614994343611,1,0.32074089
17506648492089161511,1,0.36032675
9720505037989662335,1,0.40327088
8217199200220314359,1,0.42593552
15157248490625325808,1,0.36450888
9645158041619078829,1,0.42061314
5339960602696353979,1,0.33280416
11596122748826943423,1,0.49788855
7036180124076472838,1,0.29442098
827208769131248890,1,0.62893636
2142151314098021460,1,0.65229387
931959734876179433,1,0.39286070
16461042949084606103,1,0.28999140
13784808498836189779,1,0.31810885
9952364774206113767,1,0.37695550
9968885548098024313,1,0.31316863
9258793100841012890,1,0.31932336
12078638562777495348,1,0.51400556
5088308314994562427,1,0.31108983
3393148588879098617,1,0.54746285
5719288491145995855,1,0.61209865
15787938581959661892,1,0.31937416
6062175419383714131,1,0.41175276
8257190101789548632,1,0.32995058
10226444034044092814,1,0.41484234
15217854826394427062,1,0.39057916
18163645570146808544,1,0.30043327
2888667738085850009,1,0.33601591
1464718328691426943,1,0.29691082
11033994732917038929,1,0.32548500
14474458607510380514,1,0.32003186
5417378455160399435,1,0.46644222
17877762789520455981,1,0.52437768
16155943574502361974,1,0.51547240
359198412426382690,1,0.33818236
12577145330134110519,1,0.35108981
15112549408580438712,1,0.42724302
11809656348791097756,1,0.29963322
2503911125367402788,1,0.48645119
6032028407872346891,1,0.48344655
16624671103840400346,1,0.28864619
18347447464041952218,1,0.31657165
15976884461533596433,1,0.76595272
6132163470695290153,1,0.53534498
18263905433922001048,1,0.42066396
9248298811047924375,1,0.30386117
12671631078054941993,1,0.31854668
11263916442158136268,1,0.38129346
14899117011580651901,1,0.34443099
5118613429648183914,1,0.38199204
1159242671139649647,1,0.46925895
3693025210553487297,1,0.28197389
17955350366431308927,1,0.35135567
4544933861330483736,1,0.47393932
8873151114989003943,1,0.33458440
1752087143609684949,1,0.45614071
11914228540546562582,1,0.44239424
1571592525081625917,1,0.41950949
3931866935437900321,1,0.33009395
14611434114184251403,1,0.34388609
9132957352469432349,1,0.30158828
2237723970902964840,1,0.27091765
18445581650820954708,1,0.35166399
1300911092614310315,1,0.34429377
17773844159277572831,1,0.28316160
5322825968262988208,1,0.56170842
7944517698301776917,1,0.41351861
416484440015445198,1,0.34380767
2606260068553288368,1,0.28720251
17092363185728333285,1,0.34504900
11622917128218706113,1,0.53703701
1237821552024034948,1,0.47996261
11879900076889566330,1,0.30411620
9419443095527293700,1,0.52543498
17020711546183390111,1,0.33590303
15051758403730285211,1,0.32444762
2798582814224184802,1,0.30126035
7923921206746796376,1,0.41922198
664982330948164319,1,0.60766753
7553007293007577314,1,0.45221769
16437699983316493404,1,0.30463629
17860056081264619243,1,0.40627924
11450173914383116963,1,0.67195483
1545814302600214210,1,0.35529879
908940318320368993,1,0.30186767
17254591410980539854,1,0.39899540
14502313179614478687,1,0.50639935
11271626224721424486,1,0.34369036
14737499757083002943,1,0.34420331
5107578028834549219,1,0.36545849
6936617111703674587,1,0.31614509
650683654605151206,1,0.29813638
429335100669141652,1,0.29514371
8362446838921149013,1,0.31233771
9692547229357908610,1,0.31452425
1393045872756509666,1,0.32769014
17720226101746825058,1,0.28344544
17921652363286504535,1,0.33358858
15197008085328001888,1,0.53450782
3507928027761210149,1,0.47117175
17533884444999054056,1,0.34743256
12180185053231702080,1,0.35667315
16055024949410226280,1,0.28092700
3488733167640523000,1,0.37001723
8622409447491279622,1,0.29189184
